1 9.848683e-07 6.874140e-02 9.794023e-04 2.255308e-02 -2.034289e-02 1.570691e+00 2.980307e-06 1.374401e-01 3.592132e-03 3.943349e-02 -3.523045e-02 1.570479e+00 8.640099e-06 2.060856e-01 7.375095e-03 5.140021e-02 -4.559370e-02 1.570263e+00 1.681666e-05 2.746818e-01 1.196482e-02 5.938479e-02 -5.221196e-02 1.570096e+00 2.738620e-05 3.432435e-01 1.704847e-02 6.416232e-02 -5.602306e-02 1.569990e+00 3.930870e-05 4.117839e-01 2.241252e-02 6.665771e-02 -5.778873e-02 1.569940e+00 5.190144e-05 4.803152e-01 2.789221e-02 6.761117e-02 -5.838740e-02 1.569923e+00 6.472528e-05 5.488432e-01 3.341216e-02 6.783538e-02 -5.845746e-02 1.569922e+00 6.436665e-05 -5.488432e-01 3.341224e-02 -5.845668e-02 6.783452e-02 1.569815e+00 5.154079e-05 -4.803152e-01 2.789228e-02 -5.838666e-02 6.761038e-02 1.569823e+00 3.895245e-05 -4.117839e-01 2.241258e-02 -5.778810e-02 6.665704e-02 1.569852e+00 2.697207e-05 -3.432435e-01 1.704852e-02 -5.602265e-02 6.416188e-02 1.569924e+00 1.649309e-05 -2.746818e-01 1.196486e-02 -5.221168e-02 5.938453e-02 1.570050e+00 7.989971e-06 -2.060856e-01 7.375128e-03 -4.559367e-02 5.140020e-02 1.570237e+00 2.761816e-06 -1.374401e-01 3.592155e-03 -3.523041e-02 3.943350e-02 1.570466e+00 -2.265887e-07 -6.874140e-02 9.794136e-04 -2.034302e-02 2.255332e-02 1.570687e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2 9.847766e-07 6.874140e-02 9.794047e-04 2.255320e-02 -2.034286e-02 1.570691e+00 2.980069e-06 1.374401e-01 3.592138e-03 3.943366e-02 -3.523033e-02 1.570479e+00 8.639766e-06 2.060856e-01 7.375102e-03 5.140041e-02 -4.559351e-02 1.570263e+00 1.681631e-05 2.746818e-01 1.196483e-02 5.938505e-02 -5.221174e-02 1.570096e+00 2.738590e-05 3.432435e-01 1.704848e-02 6.416259e-02 -5.602281e-02 1.569990e+00 3.930849e-05 4.117839e-01 2.241253e-02 6.665796e-02 -5.778847e-02 1.569940e+00 5.190131e-05 4.803152e-01 2.789221e-02 6.761132e-02 -5.838719e-02 1.569923e+00 6.472522e-05 5.488432e-01 3.341217e-02 6.783538e-02 -5.845737e-02 1.569922e+00 6.436658e-05 -5.488432e-01 3.341224e-02 -5.845658e-02 6.783452e-02 1.569815e+00 5.154065e-05 -4.803152e-01 2.789228e-02 -5.838646e-02 6.761052e-02 1.569823e+00 3.895224e-05 -4.117839e-01 2.241259e-02 -5.778784e-02 6.665729e-02 1.569852e+00 2.697177e-05 -3.432435e-01 1.704853e-02 -5.602240e-02 6.416216e-02 1.569924e+00 1.649274e-05 -2.746818e-01 1.196487e-02 -5.221146e-02 5.938479e-02 1.570050e+00 7.989635e-06 -2.060856e-01 7.375135e-03 -4.559348e-02 5.140040e-02 1.570237e+00 2.761571e-06 -1.374401e-01 3.592161e-03 -3.523029e-02 3.943367e-02 1.570466e+00 -2.266968e-07 -6.874140e-02 9.794160e-04 -2.034298e-02 2.255344e-02 1.570687e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3 9.846346e-07 6.874140e-02 9.794090e-04 2.255340e-02 -2.034282e-02 1.570691e+00 2.979703e-06 1.374401e-01 3.592149e-03 3.943396e-02 -3.523013e-02 1.570479e+00 8.639306e-06 2.060856e-01 7.375116e-03 5.140081e-02 -4.559316e-02 1.570263e+00 1.681596e-05 2.746818e-01 1.196484e-02 5.938553e-02 -5.221130e-02 1.570096e+00 2.738582e-05 3.432435e-01 1.704850e-02 6.416307e-02 -5.602238e-02 1.569990e+00 3.930875e-05 4.117839e-01 2.241255e-02 6.665832e-02 -5.778809e-02 1.569940e+00 5.190192e-05 4.803152e-01 2.789223e-02 6.761151e-02 -5.838688e-02 1.569923e+00 6.472617e-05 5.488432e-01 3.341217e-02 6.783545e-02 -5.845717e-02 1.569922e+00 6.436753e-05 -5.488432e-01 3.341225e-02 -5.845638e-02 6.783459e-02 1.569815e+00 5.154126e-05 -4.803152e-01 2.789230e-02 -5.838615e-02 6.761071e-02 1.569823e+00 3.895250e-05 -4.117839e-01 2.241261e-02 -5.778746e-02 6.665765e-02 1.569852e+00 2.697168e-05 -3.432435e-01 1.704855e-02 -5.602197e-02 6.416263e-02 1.569924e+00 1.649239e-05 -2.746818e-01 1.196489e-02 -5.221102e-02 5.938527e-02 1.570050e+00 7.989174e-06 -2.060856e-01 7.375150e-03 -4.559313e-02 5.140080e-02 1.570237e+00 2.761200e-06 -1.374401e-01 3.592172e-03 -3.523009e-02 3.943397e-02 1.570466e+00 -2.268645e-07 -6.874140e-02 9.794203e-04 -2.034295e-02 2.255363e-02 1.570687e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4 9.845127e-07 6.874140e-02 9.794151e-04 2.255368e-02 -2.034277e-02 1.570691e+00 2.979472e-06 1.374401e-01 3.592165e-03 3.943440e-02 -3.522989e-02 1.570479e+00 8.639234e-06 2.060856e-01 7.375140e-03 5.140134e-02 -4.559275e-02 1.570263e+00 1.681636e-05 2.746818e-01 1.196487e-02 5.938609e-02 -5.221081e-02 1.570096e+00 2.738690e-05 3.432435e-01 1.704853e-02 6.416358e-02 -5.602188e-02 1.569990e+00 3.931062e-05 4.117839e-01 2.241257e-02 6.665875e-02 -5.778760e-02 1.569940e+00 5.190459e-05 4.803152e-01 2.789225e-02 6.761180e-02 -5.838643e-02 1.569923e+00 6.472964e-05 5.488432e-01 3.341219e-02 6.783562e-02 -5.845679e-02 1.569922e+00 6.437100e-05 -5.488432e-01 3.341227e-02 -5.845600e-02 6.783476e-02 1.569815e+00 5.154393e-05 -4.803152e-01 2.789232e-02 -5.838570e-02 6.761101e-02 1.569823e+00 3.895436e-05 -4.117839e-01 2.241264e-02 -5.778698e-02 6.665808e-02 1.569852e+00 2.697275e-05 -3.432435e-01 1.704858e-02 -5.602146e-02 6.416315e-02 1.569924e+00 1.649278e-05 -2.746818e-01 1.196492e-02 -5.221053e-02 5.938582e-02 1.570050e+00 7.989093e-06 -2.060856e-01 7.375173e-03 -4.559272e-02 5.140133e-02 1.570237e+00 2.760958e-06 -1.374401e-01 3.592188e-03 -3.522985e-02 3.943441e-02 1.570466e+00 -2.270219e-07 -6.874140e-02 9.794264e-04 -2.034290e-02 2.255392e-02 1.570687e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5 9.845357e-07 6.874140e-02 9.794234e-04 2.255405e-02 -2.034273e-02 1.570691e+00 2.979774e-06 1.374401e-01 3.592189e-03 3.943493e-02 -3.522970e-02 1.570479e+00 8.640216e-06 2.060856e-01 7.375175e-03 5.140188e-02 -4.559242e-02 1.570263e+00 1.681835e-05 2.746818e-01 1.196491e-02 5.938662e-02 -5.221036e-02 1.570096e+00 2.739011e-05 3.432435e-01 1.704857e-02 6.416410e-02 -5.602134e-02 1.569990e+00 3.931517e-05 4.117839e-01 2.241261e-02 6.665924e-02 -5.778701e-02 1.569940e+00 5.191052e-05 4.803152e-01 2.789229e-02 6.761223e-02 -5.838582e-02 1.569923e+00 6.473693e-05 5.488432e-01 3.341222e-02 6.783597e-02 -5.845621e-02 1.569922e+00 6.437829e-05 -5.488432e-01 3.341229e-02 -5.845542e-02 6.783511e-02 1.569815e+00 5.154985e-05 -4.803152e-01 2.789236e-02 -5.838509e-02 6.761143e-02 1.569823e+00 3.895891e-05 -4.117839e-01 2.241268e-02 -5.778638e-02 6.665857e-02 1.569852e+00 2.697596e-05 -3.432435e-01 1.704862e-02 -5.602093e-02 6.416367e-02 1.569924e+00 1.649476e-05 -2.746818e-01 1.196496e-02 -5.221008e-02 5.938636e-02 1.570050e+00 7.990064e-06 -2.060856e-01 7.375208e-03 -4.559239e-02 5.140187e-02 1.570237e+00 2.761247e-06 -1.374401e-01 3.592212e-03 -3.522966e-02 3.943493e-02 1.570466e+00 -2.270432e-07 -6.874140e-02 9.794348e-04 -2.034286e-02 2.255429e-02 1.570687e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6 9.847217e-07 6.874140e-02 9.794348e-04 2.255443e-02 -2.034279e-02 1.570691e+00 2.980548e-06 1.374401e-01 3.592222e-03 3.943545e-02 -3.522963e-02 1.570479e+00 8.642115e-06 2.060856e-01 7.375225e-03 5.140244e-02 -4.559218e-02 1.570263e+00 1.682184e-05 2.746818e-01 1.196497e-02 5.938718e-02 -5.220991e-02 1.570096e+00 2.739551e-05 3.432435e-01 1.704863e-02 6.416465e-02 -5.602074e-02 1.569990e+00 3.932268e-05 4.117839e-01 2.241267e-02 6.665979e-02 -5.778628e-02 1.569940e+00 5.192022e-05 4.803152e-01 2.789233e-02 6.761277e-02 -5.838503e-02 1.569923e+00 6.474887e-05 5.488432e-01 3.341225e-02 6.783653e-02 -5.845541e-02 1.569922e+00 6.439021e-05 -5.488432e-01 3.341233e-02 -5.845463e-02 6.783567e-02 1.569815e+00 5.155954e-05 -4.803152e-01 2.789240e-02 -5.838430e-02 6.761197e-02 1.569823e+00 3.896640e-05 -4.117839e-01 2.241273e-02 -5.778565e-02 6.665912e-02 1.569852e+00 2.698134e-05 -3.432435e-01 1.704868e-02 -5.602033e-02 6.416422e-02 1.569924e+00 1.649823e-05 -2.746818e-01 1.196502e-02 -5.220963e-02 5.938692e-02 1.570050e+00 7.991950e-06 -2.060856e-01 7.375258e-03 -4.559215e-02 5.140243e-02 1.570237e+00 2.762006e-06 -1.374401e-01 3.592245e-03 -3.522959e-02 3.943546e-02 1.570466e+00 -2.269155e-07 -6.874140e-02 9.794461e-04 -2.034292e-02 2.255467e-02 1.570687e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7 9.849748e-07 6.874140e-02 9.794502e-04 2.255490e-02 -2.034293e-02 1.570691e+00 2.981565e-06 1.374401e-01 3.592266e-03 3.943607e-02 -3.522962e-02 1.570479e+00 8.644571e-06 2.060856e-01 7.375292e-03 5.140311e-02 -4.559193e-02 1.570263e+00 1.682633e-05 2.746818e-01 1.196505e-02 5.938785e-02 -5.220940e-02 1.570096e+00 2.740249e-05 3.432435e-01 1.704871e-02 6.416530e-02 -5.602001e-02 1.569990e+00 3.933245e-05 4.117839e-01 2.241274e-02 6.666045e-02 -5.778538e-02 1.569940e+00 5.193293e-05 4.803152e-01 2.789240e-02 6.761346e-02 -5.838403e-02 1.569923e+00 6.476457e-05 5.488432e-01 3.341230e-02 6.783727e-02 -5.845435e-02 1.569922e+00 6.440590e-05 -5.488432e-01 3.341238e-02 -5.845356e-02 6.783641e-02 1.569815e+00 5.157224e-05 -4.803152e-01 2.789247e-02 -5.838330e-02 6.761267e-02 1.569823e+00 3.897615e-05 -4.117839e-01 2.241281e-02 -5.778475e-02 6.665978e-02 1.569852e+00 2.698830e-05 -3.432435e-01 1.704877e-02 -5.601959e-02 6.416486e-02 1.569924e+00 1.650270e-05 -2.746818e-01 1.196510e-02 -5.220912e-02 5.938759e-02 1.570050e+00 7.994382e-06 -2.060856e-01 7.375325e-03 -4.559190e-02 5.140310e-02 1.570237e+00 2.762999e-06 -1.374401e-01 3.592289e-03 -3.522958e-02 3.943608e-02 1.570466e+00 -2.267421e-07 -6.874140e-02 9.794615e-04 -2.034306e-02 2.255514e-02 1.570687e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8 9.852509e-07 6.874140e-02 9.794702e-04 2.255558e-02 -2.034304e-02 1.570691e+00 2.982752e-06 1.374401e-01 3.592324e-03 3.943699e-02 -3.522954e-02 1.570479e+00 8.647480e-06 2.060856e-01 7.375380e-03 5.140401e-02 -4.559158e-02 1.570263e+00 1.683160e-05 2.746818e-01 1.196516e-02 5.938871e-02 -5.220873e-02 1.570096e+00 2.741054e-05 3.432435e-01 1.704882e-02 6.416613e-02 -5.601907e-02 1.569990e+00 3.934356e-05 4.117839e-01 2.241284e-02 6.666131e-02 -5.778421e-02 1.569940e+00 5.194719e-05 4.803152e-01 2.789248e-02 6.761433e-02 -5.838274e-02 1.569923e+00 6.478201e-05 5.488432e-01 3.341236e-02 6.783817e-02 -5.845303e-02 1.569922e+00 6.442332e-05 -5.488432e-01 3.341244e-02 -5.845224e-02 6.783731e-02 1.569815e+00 5.158647e-05 -4.803152e-01 2.789255e-02 -5.838201e-02 6.761354e-02 1.569823e+00 3.898724e-05 -4.117839e-01 2.241290e-02 -5.778358e-02 6.666064e-02 1.569852e+00 2.699633e-05 -3.432435e-01 1.704887e-02 -5.601866e-02 6.416570e-02 1.569924e+00 1.650794e-05 -2.746818e-01 1.196520e-02 -5.220845e-02 5.938845e-02 1.570050e+00 7.997266e-06 -2.060855e-01 7.375414e-03 -4.559155e-02 5.140400e-02 1.570237e+00 2.764158e-06 -1.374401e-01 3.592347e-03 -3.522950e-02 3.943699e-02 1.570466e+00 -2.265681e-07 -6.874140e-02 9.794816e-04 -2.034316e-02 2.255582e-02 1.570687e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9 9.854097e-07 6.874140e-02 9.794961e-04 2.255646e-02 -2.034318e-02 1.570691e+00 2.983632e-06 1.374401e-01 3.592399e-03 3.943821e-02 -3.522937e-02 1.570479e+00 8.650027e-06 2.060855e-01 7.375494e-03 5.140528e-02 -4.559101e-02 1.570263e+00 1.683664e-05 2.746818e-01 1.196529e-02 5.938992e-02 -5.220776e-02 1.570096e+00 2.741865e-05 3.432435e-01 1.704896e-02 6.416727e-02 -5.601782e-02 1.569990e+00 3.935507e-05 4.117839e-01 2.241297e-02 6.666241e-02 -5.778274e-02 1.569940e+00 5.196224e-05 4.803152e-01 2.789258e-02 6.761538e-02 -5.838114e-02 1.569923e+00 6.480063e-05 5.488432e-01 3.341244e-02 6.783919e-02 -5.845140e-02 1.569922e+00 6.444190e-05 -5.488432e-01 3.341252e-02 -5.845061e-02 6.783833e-02 1.569815e+00 5.160148e-05 -4.803152e-01 2.789265e-02 -5.838041e-02 6.761459e-02 1.569823e+00 3.899871e-05 -4.117839e-01 2.241303e-02 -5.778211e-02 6.666174e-02 1.569852e+00 2.700441e-05 -3.432435e-01 1.704901e-02 -5.601741e-02 6.416684e-02 1.569924e+00 1.651295e-05 -2.746818e-01 1.196534e-02 -5.220748e-02 5.938966e-02 1.570050e+00 7.999779e-06 -2.060855e-01 7.375528e-03 -4.559098e-02 5.140527e-02 1.570237e+00 2.765001e-06 -1.374401e-01 3.592422e-03 -3.522933e-02 3.943822e-02 1.570466e+00 -2.265418e-07 -6.874140e-02 9.795075e-04 -2.034330e-02 2.255670e-02 1.570687e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
10 9.854817e-07 6.874140e-02 9.795286e-04 2.255754e-02 -2.034338e-02 1.570691e+00 2.984269e-06 1.374401e-01 3.592493e-03 3.943973e-02 -3.522919e-02 1.570479e+00 8.652282e-06 2.060855e-01 7.375637e-03 5.140692e-02 -4.559025e-02 1.570263e+00 1.684152e-05 2.746818e-01 1.196546e-02 5.939155e-02 -5.220647e-02 1.570096e+00 2.742686e-05 3.432435e-01 1.704913e-02 6.416880e-02 -5.601617e-02 1.569990e+00 3.936706e-05 4.117839e-01 2.241313e-02 6.666381e-02 -5.778088e-02 1.569940e+00 5.197815e-05 4.803152e-01 2.789272e-02 6.761663e-02 -5.837918e-02 1.569923e+00 6.482051e-05 5.488432e-01 3.341254e-02 6.784034e-02 -5.844944e-02 1.569922e+00 6.446175e-05 -5.488432e-01 3.341262e-02 -5.844865e-02 6.783948e-02 1.569815e+00 5.161736e-05 -4.803152e-01 2.789279e-02 -5.837845e-02 6.761583e-02 1.569823e+00 3.901066e-05 -4.117839e-01 2.241319e-02 -5.778025e-02 6.666314e-02 1.569852e+00 2.701258e-05 -3.432435e-01 1.704918e-02 -5.601576e-02 6.416836e-02 1.569924e+00 1.651778e-05 -2.746818e-01 1.196551e-02 -5.220619e-02 5.939129e-02 1.570050e+00 8.001989e-06 -2.060855e-01 7.375671e-03 -4.559022e-02 5.140691e-02 1.570237e+00 2.765589e-06 -1.374401e-01 3.592516e-03 -3.522915e-02 3.943974e-02 1.570466e+00 -2.266351e-07 -6.874140e-02 9.795399e-04 -2.034351e-02 2.255778e-02 1.570687e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
