1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
2 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
3 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
4 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
5 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
6 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
7 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
8 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
9 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
10 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
11 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
12 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
13 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
14 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
15 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
16 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
17 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
18 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
19 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
20 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
21 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
22 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
23 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
24 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
25 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
26 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
27 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
28 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
29 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
30 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
31 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
32 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
33 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
34 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
35 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
36 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
37 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
38 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
39 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
40 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
41 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
42 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
43 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
44 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
45 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
46 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
47 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
48 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
49 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
50 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
51 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
52 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
53 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
