x,y,z,time
-8.00472846223669e-05,-0.55150136393031,-0.0397950491171243,0
-8.0047056418382e-05,-0.551501363691337,-0.0397950488220342,0.01
-8.00472986024184e-05,-0.551501364322783,-0.0397950685364787,0.02
-8.00472896434182e-05,-0.5515013662394,-0.0397951130376037,0.03
-8.00475010922301e-05,-0.551501367550154,-0.0397951495221842,0.04
-8.00474213105513e-05,-0.551501368490199,-0.0397951803545214,0.05
-8.0047516042349e-05,-0.551501370379307,-0.0397952263850477,0.06
-8.00478302651422e-05,-0.551501371844049,-0.0397952631804476,0.07
-8.00475261538887e-05,-0.551501372182018,-0.0397952779181722,0.08
-8.00477590954644e-05,-0.55150137297735,-0.0397952975441049,0.09
-8.00478408488184e-05,-0.551501373655429,-0.039795311517804,0.1
-8.00476298314594e-05,-0.551501373201616,-0.0397953031718581,0.11
-8.00477708038879e-05,-0.551501372759223,-0.039795292613942,0.12
-8.00476429266559e-05,-0.55150137259929,-0.039795284285236,0.13
-8.00476788339305e-05,-0.55150137179294,-0.0397952636863293,0.14
-8.00475513381308e-05,-0.551501370708571,-0.0397952377347063,0.15
-8.00474750803449e-05,-0.551501370234387,-0.0397952221709735,0.16
-8.00476143125234e-05,-0.55150136967643,-0.0397952060117032,0.17
-8.00473364066889e-05,-0.551501368751419,-0.0397951847711608,0.18
-7.99424737013871e-05,-0.551501600459019,-0.039800201127254,0.19
-7.96560286258292e-05,-0.551503262074093,-0.0398381851357146,0.2
-7.95012315587324e-05,-0.551508523584961,-0.0399656034241342,0.21
-7.94280630031265e-05,-0.551519647251216,-0.0402473860392272,0.22
-7.94963406461744e-05,-0.551539289884701,-0.0407542300610607,0.23
-8.01861267714075e-05,-0.551569546769017,-0.0415398023647658,0.24
-8.11753393727498e-05,-0.551610544783582,-0.0426112659940115,0.25
-8.17069547291219e-05,-0.551659926764657,-0.043905191496912,0.26
-8.3501143052856e-05,-0.551714104011368,-0.045323089205885,0.27
-8.53640002918245e-05,-0.551768551926381,-0.046753232178606,0.28
-8.67579439558654e-05,-0.55182015403109,-0.048112029602476,0.29
-8.90380036412106e-05,-0.55186655700926,-0.0493313295884306,0.3
-9.03680297078526e-05,-0.551904437377877,-0.0503302312326948,0.31
-9.1889803466662e-05,-0.551932220328774,-0.0510672359185851,0.32
-9.31002142264956e-05,-0.551949391735018,-0.0515233962586024,0.33
-9.35764995163858e-05,-0.551955220177509,-0.0516816872332013,0.34
-9.41698420081499e-05,-0.551949435906834,-0.051537786623056,0.35
-9.38431550565808e-05,-0.551932639104962,-0.0511045939938302,0.36
-9.35836216988135e-05,-0.551905952734086,-0.050409368564036,0.37
-9.3017593271888e-05,-0.551870191137671,-0.0494777574111478,0.38
-9.18282583277852e-05,-0.551827257657407,-0.0483577912582534,0.39
-9.10842074426597e-05,-0.551779724102955,-0.0471128745920807,0.4
-8.98701375216833e-05,-0.551729651650826,-0.0458021036619178,0.41
