x,y,z,time
-2.68517747991933e-06,-0.137562389121965,-0.00331656285590157,0
-2.68517711516454e-06,-0.137562389237205,-0.00331656930543443,0.01
-2.68519323920081e-06,-0.137562389324568,-0.00331657409839472,0.02
-2.68517904346449e-06,-0.137562389272402,-0.00331657096569001,0.03
-2.68519145980353e-06,-0.137562389363588,-0.00331657591754818,0.04
-2.68519553057315e-06,-0.137562389527344,-0.00331658497753922,0.05
-2.68519028737779e-06,-0.13756238952258,-0.0033165845171469,0.06
-2.68520156046793e-06,-0.137562389541053,-0.00331658538429173,0.07
-2.68519563480179e-06,-0.137562389675097,-0.00331659282335097,0.08
-2.6852039159868e-06,-0.137562389677145,-0.00331659283898297,0.09
-2.68520082635888e-06,-0.137562389621715,-0.00331658966513083,0.1
-2.6851973353852e-06,-0.137562389680209,-0.00331659299046913,0.11
-2.68520687328492e-06,-0.137562389686986,-0.00331659343050897,0.12
-2.68519342826198e-06,-0.137562389595404,-0.00331658833988802,0.13
-2.68519806547442e-06,-0.13756238957755,-0.00331658742508243,0.14
-2.68519745024749e-06,-0.137562389589978,-0.00331658822886545,0.15
-2.68518861396278e-06,-0.137562389507262,-0.00331658365435734,0.16
-2.68519426505477e-06,-0.137562389455354,-0.00331658081562128,0.17
-2.68518660131576e-06,-0.137562389485803,-0.0033165826271189,0.18
-2.67908972970553e-06,-0.137562374525272,-0.00331570395934627,0.19
-2.65685933371321e-06,-0.137562312855129,-0.00331200731070793,0.2
-2.62864402608801e-06,-0.137562272689616,-0.00330905948244083,0.21
-2.59648150384609e-06,-0.137562452749458,-0.00331772266596117,0.22
-2.56064000719936e-06,-0.137562969987101,-0.00334424393625702,0.23
-2.54159253736988e-06,-0.137563872251838,-0.00339105845861522,0.24
-2.53097956321559e-06,-0.137565243622091,-0.00346284008212104,0.25
-2.49242221346805e-06,-0.13756696467206,-0.00355315704195535,0.26
-2.5139863236419e-06,-0.137568814261467,-0.00365003278144172,0.27
-2.55027901189698e-06,-0.137570781263346,-0.00375344085521939,0.28
-2.57398984672557e-06,-0.137572722503905,-0.00385584052933669,0.29
-2.64479388772167e-06,-0.137574422007388,-0.00394546884990606,0.3
-2.68287832978142e-06,-0.137575889159732,-0.00402318190824956,0.31
-2.74753936508126e-06,-0.137577058737747,-0.00408543773511944,0.32
-2.80238501694888e-06,-0.137577795465229,-0.00412469399626518,0.33
-2.83063913199389e-06,-0.137578118971898,-0.00414214018786369,0.34
-2.88091235568093e-06,-0.137578080351201,-0.00414071098164919,0.35
-2.89447253573152e-06,-0.137577645094742,-0.00411846387252178,0.36
-2.91876291552009e-06,-0.137576807073268,-0.00407492304908752,0.37
-2.94283126060231e-06,-0.137575681797553,-0.00401640058595349,0.38
-2.94492641849842e-06,-0.137574293969755,-0.00394400273635167,0.39
-2.97027312977641e-06,-0.13757264857566,-0.00385768192250551,0.4
-2.97695024370123e-06,-0.137570925589581,-0.00376727780110289,0.41
-2.97905521294654e-06,-0.137569229171864,-0.00367832586705901,0.42
