x,y,z,time
-9.98817452699832e-08,0.137563367753038,-0.00337723410566553,0
-9.98836625511197e-08,0.137563367637759,-0.0033772276489958,0.01
-9.98624907740914e-08,0.137563367551856,-0.00337722294161973,0.02
-9.98783828994358e-08,0.137563367602135,-0.00337722597171125,0.03
-9.98674447373444e-08,0.137563367508552,-0.00337722088392088,0.04
-9.98617027768011e-08,0.13756336734622,-0.00337721191116773,0.05
-9.98669886357401e-08,0.137563367350072,-0.00337721232803761,0.06
-9.98573935171574e-08,0.137563367326802,-0.00337721119182014,0.07
-9.98643942135963e-08,0.137563367191617,-0.00337720369448513,0.08
-9.98537281504224e-08,0.137563367189567,-0.00337720368909816,0.09
-9.98584147477393e-08,0.137563367240597,-0.00337720662186055,0.1
-9.98630330925664e-08,0.137563367179109,-0.00337720313375558,0.11
-9.98501491188737e-08,0.137563367173503,-0.0033772027684464,0.12
-9.98647697156446e-08,0.137563367263031,-0.00337720774805503,0.13
-9.98606340867016e-08,0.137563367277215,-0.00337720845425696,0.14
-9.98597698715808e-08,0.137563367266832,-0.00337720776711881,0.15
-9.98690085190585e-08,0.137563367351329,-0.00337721244234063,0.16
-9.98640616895273e-08,0.137563367401436,-0.00337721517391018,0.17
-9.98725211491127e-08,0.137563367373451,-0.0033772134969764,0.18
-8.65183227920864e-08,0.137563358124611,-0.00337668881414682,0.19
-3.97266600476759e-08,0.137563318888411,-0.00337438287032755,0.2
2.41225442029532e-08,0.137563319033695,-0.00337393434728329,0.21
1.04205485817386e-07,0.137563547591463,-0.00338565521005803,0.22
1.99185263537456e-07,0.137564107112564,-0.00341500187431838,0.23
2.91271951618214e-07,0.137565042893074,-0.00346430215891785,0.24
4.00534413201599e-07,0.137566440818802,-0.00353834965933369,0.25
5.56216713830409e-07,0.137568200731138,-0.00363178176961705,0.26
6.85432937554662e-07,0.137570121793465,-0.00373375015400678,0.27
8.0793041656721e-07,0.137572155627856,-0.00384195863759402,0.28
9.3723471806655e-07,0.137574146959323,-0.00394798436759373,0.29
1.02640815566828e-06,0.13757587512071,-0.00403971639847005,0.3
1.11280125666009e-06,0.137577334085498,-0.00411718708417746,0.31
1.14798197104808e-06,0.137578502273361,-0.00417942406184291,0.32
1.15687377172267e-06,0.137579261732571,-0.00421992424821534,0.33
1.14159507961424e-06,0.137579608964574,-0.00423855388713723,0.34
1.0772818417669e-06,0.137579593011624,-0.00423806523067498,0.35
9.99293350676987e-07,0.137579165259853,-0.00421564752761837,0.36
8.86938017258363e-07,0.137578312855163,-0.00417046868540646,0.37
7.59174132430764e-07,0.137577155724405,-0.00410918105623071,0.38
6.26573757214723e-07,0.137575741157942,-0.00403428021028592,0.39
4.7828279436231e-07,0.137574085695817,-0.0039464618740162,0.4
3.39189765114829e-07,0.137572336838364,-0.00385374857964588,0.41
2.0253299253426e-07,0.137570594845557,-0.00376144306213149,0.42
8.48257328753542e-08,0.137568873645946,-0.00367002867927158,0.43
-1.10964399041074e-08,0.137567272872741,-0.0035849030236578,0.44
-8.68271884717327e-08,0.137565898683213,-0.00351188593321395,0.45
-1.03887450215493e-07,0.137564709833729,-0.00344860097370047,0.46
-9.51621825835367e-08,0.137563674128707,-0.00339326577923601,0.47
-9.48117292581587e-08,0.13756290584125,-0.00335230087073898,0.48
-9.78210820221034e-08,0.137562441975652,-0.00332774239879077,0.49
-1.05479408755181e-07,0.137562155097289,-0.00331239804764794,0.5
-9.86426760696849e-08,0.137562033664667,-0.00330574597322195,0.51
-8.5065143521486e-08,0.137562118202349,-0.00331027453055541,0.52
-6.5867786791206e-08,0.137562302378044,-0.00332018149109614,0.53
-4.14377866901041e-08,0.137562509081837,-0.00333126278479379,0.54
-2.65875716817326e-08,0.137562761823567,-0.0033449237118923,0.55
-2.37880410579101e-08,0.137563002151865,-0.00335788959406013,0.56
-3.59380141221841e-08,0.137563156188517,-0.00336601172460667,0.57
-5.7152794741056e-08,0.137563273520859,-0.003372153007624,0.58
-8.94115331192297e-08,0.137563382832078,-0.0033779885206716,0.59
-1.21561637813674e-07,0.137563441254289,-0.00338111081680875,0.6
-1.43920617719251e-07,0.137563469747826,-0.00338266998772399,0.61
-1.59727705285411e-07,0.137563507994862,-0.00338483153501396,0.62
-1.56825772199422e-07,0.137563519690943,-0.00338547914234326,0.63
-1.41323605708863e-07,0.13756349480976,-0.00338403017824127,0.64
-1.17122576190626e-07,0.137563487738621,-0.00338358808838916,0.65
-9.0010377933925e-08,0.137563494991094,-0.00338398756954208,0.66
-6.98133476344617e-08,0.137563486720526,-0.00338354953279807,0.67
-5.78310708638198e-08,0.137563491131987,-0.00338384674084294,0.68
-6.26217900851356e-08,0.137563509715541,-0.00338492299116528,0.69
-7.94235213095923e-08,0.137563505174103,-0.0033846490860778,0.7
-1.0174357624436e-07,0.137563491519136,-0.00338383234526626,0.71
-1.28469640808568e-07,0.137563496645437,-0.00338408288814574,0.72
-1.47619535656738e-07,0.137563501766074,-0.00338436476681686,0.73
-1.56518220271814e-07,0.137563499324405,-0.00338424946847606,0.74
-1.53209637800985e-07,0.137563510577237,-0.00338491398982986,0.75
-1.37588751159412e-07,0.137563520950447,-0.00338550645275251,0.76
-1.16087124699645e-07,0.137563511278526,-0.00338493597844859,0.77
-9.12943384671549e-08,0.137563505045411,-0.00338454951304627,0.78
-7.33270482624452e-08,0.137563509808431,-0.00338479902987905,0.79
-6.53397152262161e-08,0.137563508731139,-0.0033847455858276,0.8
-6.7905335768117e-08,0.137563509140617,-0.00338479524730402,0.81
-8.3930965337663e-08,0.137563518417729,-0.00338534155462823,0.82
-1.0534008638332e-07,0.137563519431169,-0.0033853989733145,0.83
-1.27762863403185e-07,0.137563509931887,-0.00338484223973331,0.84
-1.45471902176192e-07,0.137563507968137,-0.00338470975209767,0.85
-1.52339234871756e-07,0.137563510132827,-0.00338482674793445,0.86
-1.48757020746681e-07,0.137563507514381,-0.00338469299513266,0.87
-1.33596062638782e-07,0.137563510508391,-0.00338488491521926,0.88
-1.13245081918639e-07,0.137563516387088,-0.00338522973833298,0.89
-9.25010002111008e-08,0.137563512560715,-0.00338500713061358,0.9
-7.55208243946107e-08,0.137563506658615,-0.00338465610307775,0.91
-6.94638884777286e-08,0.137563507166678,-0.00338467116955112,0.92
-7.33332449918565e-08,0.137563507552961,-0.00338469430532207,0.93
-8.69662382750036e-08,0.137563506894487,-0.0033846715350986,0.94
-1.07098498359307e-07,0.137563511319193,-0.0033849370336478,0.95
-1.26831115660478e-07,0.137563514093479,-0.00338509787041734,0.96
-1.42500910452943e-07,0.137563509645418,-0.00338483644274695,0.97
-1.48243536776061e-07,0.137563507193135,-0.00338468331156736,0.98
-1.4393641773007e-07,0.137563508341532,-0.00338474061462162,0.99
-1.30736653996164e-07,0.137563507706256,-0.00338470923484446,1
