x,y,z,time
3.95789703668841e-06,0.206200368042452,0.00470335876742445,0
3.96000399801548e-06,0.206200368054002,0.00470335793283157,0.01
3.96454299589727e-06,0.206200368183397,0.00470334577139386,0.02
3.96841478924758e-06,0.206200368521995,0.00470331225749094,0.03
3.96888606158293e-06,0.206200368814604,0.00470328429403847,0.04
3.96549528574765e-06,0.206200369049506,0.00470326294259167,0.05
3.96085027234476e-06,0.206200369432595,0.00470322559525034,0.06
3.95805148515573e-06,0.206200369708825,0.00470319919007771,0.07
3.95913245225073e-06,0.206200369855502,0.00470318574321885,0.08
3.96332996768927e-06,0.20620037004857,0.00470316665201787,0.09
3.96749873580494e-06,0.20620037017267,0.0047031546114797,0.1
3.96887049437539e-06,0.206200370195533,0.00470315273616397,0.11
3.96636294188724e-06,0.206200370135654,0.00470315882821387,0.12
3.96181791849958e-06,0.206200369942904,0.00470317721745554,0.13
3.95856319070241e-06,0.206200369436864,0.00470322582688885,0.14
3.9587811850589e-06,0.206200368514603,0.00470331478696047,0.15
3.96249344608451e-06,0.206200367239995,0.0047034365073378,0.16
3.94767656668905e-06,0.206200389232568,0.00470078933694892,0.17
3.90047505411895e-06,0.206200446328151,0.00469295685663216,0.18
3.86721000902049e-06,0.206200346740652,0.00469830246880379,0.19
3.87794781461603e-06,0.206199759043132,0.00474987689455288,0.2
3.97229424455231e-06,0.20619863856654,0.00485159126214108,0.21
4.13780323676669e-06,0.206197235924073,0.00497927463566415,0.22
4.29012474529525e-06,0.206195949964952,0.00509552895178857,0.23
4.38715491212944e-06,0.206195161600383,0.00516418858198313,0.24
4.4102643829535e-06,0.206194853440644,0.00518742296347061,0.25
4.41888814236524e-06,0.206194673203885,0.00520059172068405,0.26
4.43232906946927e-06,0.206194435059083,0.00522176490569607,0.27
4.46363717950312e-06,0.206194273902727,0.00523607122609731,0.28
4.52609520871969e-06,0.206194271874758,0.00523553897534223,0.29
4.5710813041215e-06,0.206194429573239,0.00522141474588693,0.3
4.58999382765508e-06,0.206194860820626,0.00518265449588406,0.31
4.54511669442932e-06,0.20619554453885,0.00512151915259369,0.32
4.44840706627478e-06,0.20619627846149,0.00505778365243802,0.33
4.36176080447035e-06,0.206196959382488,0.00499996547194227,0.34
4.28000885179186e-06,0.206197580968307,0.00494726805773654,0.35
4.23528856722396e-06,0.206198151417752,0.00489847148287112,0.36
4.20585208971764e-06,0.206198631813902,0.00485758502301803,0.37
4.18143042158772e-06,0.206199014439334,0.00482526785574499,0.38
4.136255805878e-06,0.20619924068583,0.00480786274654051,0.39
4.06727993418553e-06,0.2061993294466,0.00480253555324587,0.4
4.01252412165771e-06,0.206199440943909,0.00479308880020423,0.41
3.93938463649156e-06,0.206199671439694,0.00477053291720228,0.42
3.9399427065201e-06,0.206199985236797,0.00473930469450744,0.43
3.96692317267868e-06,0.206200258180813,0.00471277115833197,0.44
3.98816129716095e-06,0.206200471910656,0.00469260586328973,0.45
4.01412534130259e-06,0.206200600812911,0.00468090915950125,0.46
3.97028361131497e-06,0.206200594932661,0.00468247427691649,0.47
3.93147430494198e-06,0.206200551543985,0.00468674768265846,0.48
3.90143622237797e-06,0.206200517580403,0.00468920126857829,0.49
3.89480413133447e-06,0.206200461307026,0.00469389655006111,0.5
3.9563789615983e-06,0.206200402815188,0.00469926919525313,0.51
3.99708804344301e-06,0.206200352513677,0.00470446060299377,0.52
4.02855898089783e-06,0.206200306171037,0.00470952940164671,0.53
4.02111938640534e-06,0.206200253726902,0.00471506786524861,0.54
3.96303458765822e-06,0.206200221309634,0.00471805812928474,0.55
3.93463569368241e-06,0.206200217116582,0.00471771602621206,0.56
3.91788064226015e-06,0.206200194465514,0.00471946954282993,0.57
3.94992561111492e-06,0.20620017501215,0.00472130930791799,0.58
4.00805544206142e-06,0.206200167532936,0.00472231796336826,0.59
4.02972781183767e-06,0.206200146701148,0.00472490032683822,0.6
4.03544629535776e-06,0.206200137061789,0.00472604484538685,0.61
3.98918976443735e-06,0.206200142813547,0.00472523094748224,0.62
