x,y,z,time
-2.6742335523108e-07,-0.0687526682716339,-0.000620494960715103,0
-2.6713177177934e-07,-0.0687526682902758,-0.000620499605319657,0.01
-2.66492014727738e-07,-0.0687526683102987,-0.00062050448660637,0.02
-2.65952026807429e-07,-0.0687526683098271,-0.000620504096351379,0.03
-2.65888262943904e-07,-0.0687526683313799,-0.000620509195521675,0.04
-2.66355339929859e-07,-0.0687526683651414,-0.000620517344215219,0.05
-2.67002446755397e-07,-0.0687526683707695,-0.000620518395744572,0.06
-2.67383703734097e-07,-0.0687526683828241,-0.00062052113997438,0.07
-2.67224058698134e-07,-0.0687526684084331,-0.000620527390207442,0.08
-2.66636532221162e-07,-0.0687526684107324,-0.000620527865611287,0.09
-2.66055811914938e-07,-0.068752668402298,-0.00062052580030689,0.1
-2.6587603874956e-07,-0.0687526683976329,-0.000620524840520301,0.11
-2.66232847381253e-07,-0.0687526683803457,-0.000620520785142639,0.12
-2.66870037349492e-07,-0.0687526683522079,-0.000620513960247057,0.13
-2.6732430910987e-07,-0.0687526683439825,-0.000620511969225,0.14
-2.67288786022295e-07,-0.0687526683618541,-0.000620516223488241,0.15
-2.66781464579234e-07,-0.0687526683941175,-0.000620523635960048,0.16
-2.68634437871626e-07,-0.0687526665383582,-0.000620050234423578,0.17
-2.75679021727401e-07,-0.0687526595083918,-0.000618190846662403,0.18
-2.86724181933387e-07,-0.0687526580756007,-0.000617490646206235,0.19
-3.03450087653992e-07,-0.068752683630847,-0.000623133393847992,0.2
-3.25015026185121e-07,-0.0687527392478739,-0.000635834055873847,0.21
-3.49857430899916e-07,-0.0687528112087029,-0.000652410551305555,0.22
-3.7859053191576e-07,-0.0687528780821476,-0.000667908240890675,0.23
-4.06790476103705e-07,-0.0687529155610999,-0.000676423211978079,0.24
-4.32500754644803e-07,-0.0687529232476923,-0.000677731786202853,0.25
-4.52364665637854e-07,-0.0687529237928931,-0.000677360981230074,0.26
-4.66387028779533e-07,-0.0687529284980853,-0.000678122735800476,0.27
-4.77079435250557e-07,-0.0687529319784196,-0.000678749175136389,0.28
-4.82375488022076e-07,-0.0687529342064571,-0.000679330879461698,0.29
-4.81792426271506e-07,-0.0687529344581151,-0.000679708836021267,0.3
-4.73247369431545e-07,-0.0687529198901264,-0.000676605517843706,0.31
-4.57195802837193e-07,-0.0687528875196864,-0.000669198954622661,0.32
-4.35361836378409e-07,-0.0687528488480295,-0.000660298494361912,0.33
-4.08619228115016e-07,-0.0687528119592181,-0.000651866920973926,0.34
-3.81563372927088e-07,-0.0687527818754051,-0.000645158980245636,0.35
-3.5581462611587e-07,-0.0687527612460448,-0.000640859710994948,0.36
-3.32410656557056e-07,-0.0687527462291131,-0.00063789091376068,0.37
-3.10465831723006e-07,-0.0687527323362472,-0.000635024221007141,0.38
-2.9143177759426e-07,-0.0687527225138699,-0.000632937983697525,0.39
-2.75825716167057e-07,-0.068752716251254,-0.000631522056159726,0.4
-2.64142826715756e-07,-0.068752708709685,-0.000629768815617412,0.41
-2.61731521222564e-07,-0.0687526975321615,-0.000627241893451189,0.42
-2.61780478308467e-07,-0.0687526830584501,-0.000623986836362449,0.43
-2.67268779359106e-07,-0.0687526693554377,-0.000620892020066005,0.44
-2.73695616782821e-07,-0.0687526545910844,-0.00061738245523527,0.45
-2.73960298183853e-07,-0.0687526422703661,-0.000614327392302388,0.46
-2.7181350158077e-07,-0.0687526398224083,-0.000613671682047262,0.47
-2.64154672502778e-07,-0.0687526436426687,-0.00061458595578975,0.48
-2.59001748849579e-07,-0.0687526509083535,-0.000616395601862548,0.49
-2.59992497930153e-07,-0.0687526603194375,-0.000618747541697502,0.5
-2.63443902954268e-07,-0.06875266686161,-0.000620332055574307,0.51
-2.71115544415795e-07,-0.0687526689593553,-0.000620745098991867,0.52
-2.73921022547418e-07,-0.0687526686981041,-0.000620547083032522,0.53
-2.71276563649298e-07,-0.068752670043933,-0.000620794021703999,0.54
-2.66312038298624e-07,-0.0687526729371909,-0.000621499475021583,0.55
-2.59709230754437e-07,-0.0687526761421489,-0.00062233148428724,0.56
-2.59772192536921e-07,-0.0687526803339929,-0.000623415054115781,0.57
-2.63955140728347e-07,-0.0687526816849111,-0.00062374254024565,0.58
-2.69897843997324e-07,-0.0687526798887487,-0.000623236057780065,0.59
-2.74857099637824e-07,-0.068752678505591,-0.000622829451681905,0.6
-2.7232042048896e-07,-0.0687526779333805,-0.000622659332052387,0.61
-2.67195158266699e-07,-0.0687526788431986,-0.000622909829833129,0.62
-2.61463577488237e-07,-0.0687526806871911,-0.000623419489222782,0.63
-2.59029241560822e-07,-0.0687526821467471,-0.000623817969651569,0.64
-2.63559915076744e-07,-0.0687526819106167,-0.000623753015828463,0.65
-2.69096385822224e-07,-0.0687526797606466,-0.000623176117457309,0.66
-2.73882888564829e-07,-0.0687526785393345,-0.000622836044081457,0.67
-2.73565730729777e-07,-0.0687526783680577,-0.000622788460364286,0.68
-2.67746226344282e-07,-0.0687526789133889,-0.000622950893926651,0.69
-2.6257545934222e-07,-0.0687526806604467,-0.000623425919664771,0.7
