1 1.671382e-02 -1.211184e-18 -3.189187e-01 -7.961238e-05 -4.474645e-03 -2.938382e-04 
1 1.671382e-02 -1.211184e-18 -3.189187e-01 -7.961238e-05 -4.474645e-03 -2.938382e-04 
1 1.671382e-02 -1.211184e-18 -3.189187e-01 -7.961238e-05 -4.474645e-03 -2.938382e-04 
1 5.573540e-03 -6.939115e-19 -3.193077e-01 -9.648252e-05 -4.489040e-03 -5.977117e-05 
1 5.573540e-03 -6.939115e-19 -3.193077e-01 -9.648252e-05 -4.489040e-03 -5.977117e-05 
1 -1.261163e-18 7.718503e-19 -3.193564e-01 -9.132664e-05 -4.487880e-03 1.225928e-04 
1 1.114538e-02 -3.112474e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 1.671382e-02 8.494445e-18 -3.189187e-01 -4.824342e-05 -4.463595e-03 -4.265977e-04 
1 2.227718e-02 -1.200517e-17 -3.185784e-01 1.913444e-06 -4.437008e-03 -6.069326e-04 
1 2.783374e-02 3.440048e-19 -3.181411e-01 6.517998e-05 -4.401561e-03 -7.829915e-04 
1 -5.325008e-21 -2.945218e-19 -3.193564e-01 -9.130774e-05 -4.487874e-03 1.227821e-04 
1 5.573540e-03 -6.570381e-19 -3.193077e-01 -9.704478e-05 -4.489277e-03 -1.547555e-05 
1 1.114538e-02 -2.187735e-18 -3.191618e-01 -9.318021e-05 -4.484894e-03 -1.542479e-04 
1 1.114538e-02 -2.187735e-18 -3.191618e-01 -9.318021e-05 -4.484894e-03 -1.542479e-04 
1 1.671382e-02 -1.211184e-18 -3.189187e-01 -7.961238e-05 -4.474645e-03 -2.938382e-04 
1 2.227718e-02 1.858184e-18 -3.185784e-01 -5.729298e-05 -4.458731e-03 -4.309961e-04 
1 2.783374e-02 -2.509386e-18 -3.181411e-01 -2.710323e-05 -4.437264e-03 -5.662610e-04 
1 4.175795e-19 7.792364e-19 -3.193564e-01 -9.127965e-05 -4.487864e-03 1.230728e-04 
1 5.573540e-03 1.416136e-18 -3.193077e-01 -9.476548e-05 -4.488793e-03 4.793053e-05 
1 5.573540e-03 1.416136e-18 -3.193077e-01 -9.476548e-05 -4.488793e-03 4.793053e-05 
1 1.114538e-02 -2.187735e-18 -3.191618e-01 -9.318021e-05 -4.484894e-03 -1.542479e-04 
1 2.227718e-02 1.858184e-18 -3.185784e-01 -5.729298e-05 -4.458731e-03 -4.309961e-04 
1 4.175795e-19 7.792364e-19 -3.193564e-01 -9.127965e-05 -4.487864e-03 1.230728e-04 
1 4.175795e-19 7.792364e-19 -3.193564e-01 -9.127965e-05 -4.487864e-03 1.230728e-04 
1 4.175795e-19 7.792364e-19 -3.193564e-01 -9.127965e-05 -4.487864e-03 1.230728e-04 
1 4.175795e-19 7.792364e-19 -3.193564e-01 -9.127965e-05 -4.487864e-03 1.230728e-04 
1 4.175795e-19 7.792364e-19 -3.193564e-01 -9.127965e-05 -4.487864e-03 1.230728e-04 
1 4.175795e-19 7.792364e-19 -3.193564e-01 -9.127965e-05 -4.487864e-03 1.230728e-04 
1 5.573540e-03 -6.939115e-19 -3.193077e-01 -9.648252e-05 -4.489040e-03 -5.977117e-05 
1 -1.261163e-18 7.718503e-19 -3.193564e-01 -9.132664e-05 -4.487880e-03 1.225928e-04 
1 5.573540e-03 1.416136e-18 -3.193077e-01 -9.476548e-05 -4.488793e-03 4.793053e-05 
1 5.573540e-03 -6.570381e-19 -3.193077e-01 -9.704478e-05 -4.489277e-03 -1.547555e-05 
1 -5.325008e-21 -2.945218e-19 -3.193564e-01 -9.130774e-05 -4.487874e-03 1.227821e-04 
1 -5.325008e-21 -2.945218e-19 -3.193564e-01 -9.130774e-05 -4.487874e-03 1.227821e-04 
1 -5.325008e-21 -2.945218e-19 -3.193564e-01 -9.130774e-05 -4.487874e-03 1.227821e-04 
1 -5.325008e-21 -2.945218e-19 -3.193564e-01 -9.130774e-05 -4.487874e-03 1.227821e-04 
1 -5.325008e-21 -2.945218e-19 -3.193564e-01 -9.130774e-05 -4.487874e-03 1.227821e-04 
1 -5.325008e-21 -2.945218e-19 -3.193564e-01 -9.130774e-05 -4.487874e-03 1.227821e-04 
1 5.573540e-03 -6.939115e-19 -3.193077e-01 -9.648252e-05 -4.489040e-03 -5.977117e-05 
1 -5.325008e-21 -2.945218e-19 -3.193564e-01 -9.130774e-05 -4.487874e-03 1.227821e-04 
1 1.671382e-02 3.567165e-19 -3.189187e-01 -9.389210e-05 -4.480350e-03 -1.865069e-04 
1 5.573540e-03 -1.822657e-19 -3.193077e-01 -9.622432e-05 -4.489127e-03 1.983293e-05 
1 5.573540e-03 -1.822657e-19 -3.193077e-01 -9.622432e-05 -4.489127e-03 1.983293e-05 
1 5.573540e-03 -1.822657e-19 -3.193077e-01 -9.622432e-05 -4.489127e-03 1.983293e-05 
1 5.573540e-03 -1.822657e-19 -3.193077e-01 -9.622432e-05 -4.489127e-03 1.983293e-05 
1 5.573540e-03 -1.822657e-19 -3.193077e-01 -9.622432e-05 -4.489127e-03 1.983293e-05 
1 5.573540e-03 -1.822657e-19 -3.193077e-01 -9.622432e-05 -4.489127e-03 1.983293e-05 
1 5.573540e-03 -1.822657e-19 -3.193077e-01 -9.622432e-05 -4.489127e-03 1.983293e-05 
1 5.573540e-03 -1.822657e-19 -3.193077e-01 -9.622432e-05 -4.489127e-03 1.983293e-05 
1 4.175795e-19 7.792364e-19 -3.193564e-01 -9.127965e-05 -4.487864e-03 1.230728e-04 
1 4.175795e-19 7.792364e-19 -3.193564e-01 -9.127965e-05 -4.487864e-03 1.230728e-04 
1 1.114538e-02 -3.112474e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 1.114538e-02 -3.112474e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 1.114538e-02 -3.112474e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 1.114538e-02 -3.112474e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 1.114538e-02 -3.112474e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 1.114538e-02 -3.112474e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 1.114538e-02 -3.112474e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 2.227718e-02 1.535641e-18 -3.185784e-01 -9.754240e-05 -4.476030e-03 -1.772402e-04 
1 1.114538e-02 9.561463e-19 -3.191618e-01 -9.708944e-05 -4.486616e-03 -8.356438e-05 
1 1.114538e-02 9.561463e-19 -3.191618e-01 -9.708944e-05 -4.486616e-03 -8.356438e-05 
1 5.573540e-03 -6.939115e-19 -3.193077e-01 -9.648252e-05 -4.489040e-03 -5.977117e-05 
1 5.573540e-03 -6.939115e-19 -3.193077e-01 -9.648252e-05 -4.489040e-03 -5.977117e-05 
1 1.114538e-02 -3.112474e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 1.114538e-02 -3.112474e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 1.114538e-02 -3.892445e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
1 1.114538e-02 1.104854e-18 -3.191618e-01 -9.708944e-05 -4.486616e-03 -8.356438e-05 
1 5.573540e-03 -1.121662e-18 -3.193077e-01 -9.648252e-05 -4.489040e-03 -5.977117e-05 
1 5.573540e-03 -1.121662e-18 -3.193077e-01 -9.648252e-05 -4.489040e-03 -5.977117e-05 
1 -5.483695e-21 2.308165e-19 -3.193564e-01 -9.130774e-05 -4.487874e-03 1.227821e-04 
1 -1.261461e-18 2.597147e-18 -3.193564e-01 -9.132664e-05 -4.487880e-03 1.225928e-04 
1 4.132661e-19 1.703426e-18 -3.193564e-01 -9.127965e-05 -4.487864e-03 1.230728e-04 
1 1.671382e-02 -2.643440e-20 -3.189187e-01 -7.961238e-05 -4.474645e-03 -2.938382e-04 
1 1.671382e-02 -2.643440e-20 -3.189187e-01 -7.961238e-05 -4.474645e-03 -2.938382e-04 
1 1.671382e-02 -2.643440e-20 -3.189187e-01 -7.961238e-05 -4.474645e-03 -2.938382e-04 
1 1.114538e-02 -3.892445e-18 -3.191618e-01 -8.172441e-05 -4.480932e-03 -2.443995e-04 
