1 -4.065387e-04 -1.421778e-04 6.684425e-03 
1 -4.065387e-04 -1.421778e-04 6.684425e-03 
1 -4.065387e-04 -1.421778e-04 6.684425e-03 
1 -1.122934e-04 -2.896021e-05 5.850542e-03 
1 -1.122934e-04 -2.896021e-05 5.850542e-03 
1 1.058326e-06 5.219550e-05 5.836618e-03 
1 -2.244402e-04 -1.099520e-04 5.830565e-03 
1 -3.371447e-04 -1.854341e-04 5.809742e-03 
1 -4.486437e-04 -2.540572e-04 5.778791e-03 
1 -5.604646e-04 -3.128453e-04 5.743477e-03 
1 1.722594e-06 5.917793e-05 6.700982e-03 
1 -1.348414e-04 -8.334127e-06 6.711035e-03 
1 -2.719239e-04 -7.574731e-05 6.710611e-03 
1 -2.719239e-04 -7.574731e-05 6.710611e-03 
1 -4.065387e-04 -1.421778e-04 6.684425e-03 
1 -5.422024e-04 -2.043775e-04 6.663402e-03 
1 -6.773832e-04 -2.617598e-04 6.635623e-03 
1 2.980296e-06 9.484242e-05 9.440953e-03 
1 -2.050442e-04 4.316828e-05 9.444447e-03 
1 -2.050442e-04 4.316828e-05 9.444447e-03 
1 -2.719239e-04 -7.574731e-05 6.710611e-03 
1 -5.422024e-04 -2.043775e-04 6.663402e-03 
1 2.980296e-06 9.484242e-05 9.440953e-03 
1 2.980296e-06 9.484242e-05 9.440953e-03 
1 2.980296e-06 9.484242e-05 9.440953e-03 
1 2.980296e-06 9.484242e-05 9.440953e-03 
1 2.980296e-06 9.484242e-05 9.440953e-03 
1 2.980296e-06 9.484242e-05 9.440953e-03 
1 -1.122934e-04 -2.896021e-05 5.850542e-03 
1 1.058326e-06 5.219550e-05 5.836618e-03 
1 -2.050442e-04 4.316828e-05 9.444447e-03 
1 -1.348414e-04 -8.334127e-06 6.711035e-03 
1 1.722594e-06 5.917793e-05 6.700982e-03 
1 1.722594e-06 5.917793e-05 6.700982e-03 
1 1.722594e-06 5.917793e-05 6.700982e-03 
1 1.722594e-06 5.917793e-05 6.700982e-03 
1 1.722594e-06 5.917793e-05 6.700982e-03 
1 1.722594e-06 5.917793e-05 6.700982e-03 
1 -1.122934e-04 -2.896021e-05 5.850542e-03 
1 1.722594e-06 5.917793e-05 6.700982e-03 
1 -4.972046e-04 -1.005824e-04 7.854669e-03 
1 -1.639930e-04 1.343746e-05 7.861255e-03 
1 -1.639930e-04 1.343746e-05 7.861255e-03 
1 -1.639930e-04 1.343746e-05 7.861255e-03 
1 -1.639930e-04 1.343746e-05 7.861255e-03 
1 -1.639930e-04 1.343746e-05 7.861255e-03 
1 -1.639930e-04 1.343746e-05 7.861255e-03 
1 -1.639930e-04 1.343746e-05 7.861255e-03 
1 -1.639930e-04 1.343746e-05 7.861255e-03 
1 2.980296e-06 9.484242e-05 9.440953e-03 
1 2.980296e-06 9.484242e-05 9.440953e-03 
1 -2.244402e-04 -1.099520e-04 5.830565e-03 
1 -2.244402e-04 -1.099520e-04 5.830565e-03 
1 -2.244402e-04 -1.099520e-04 5.830565e-03 
1 -2.244402e-04 -1.099520e-04 5.830565e-03 
1 -2.244402e-04 -1.099520e-04 5.830565e-03 
1 -2.244402e-04 -1.099520e-04 5.830565e-03 
1 -2.244402e-04 -1.099520e-04 5.830565e-03 
1 -8.294822e-04 -1.116543e-04 9.425784e-03 
1 -3.305503e-04 -4.393243e-05 7.861588e-03 
1 -3.305503e-04 -4.393243e-05 7.861588e-03 
1 -1.122934e-04 -2.896021e-05 5.850542e-03 
1 -1.122934e-04 -2.896021e-05 5.850542e-03 
1 -2.244402e-04 -1.099520e-04 5.830565e-03 
1 -2.244402e-04 -1.099520e-04 5.830565e-03 
