1 9.996573e-01 0.000000e+00 2.617695e-02 0.000000e+00 
1 9.996573e-01 0.000000e+00 2.617695e-02 0.000000e+00 
1 9.996573e-01 0.000000e+00 2.617695e-02 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.996573e-01 0.000000e+00 2.617695e-02 0.000000e+00 
1 9.993908e-01 0.000000e+00 3.489950e-02 0.000000e+00 
1 9.990482e-01 0.000000e+00 4.361939e-02 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.996573e-01 0.000000e+00 2.617695e-02 0.000000e+00 
1 9.993908e-01 0.000000e+00 3.489950e-02 0.000000e+00 
1 9.990482e-01 0.000000e+00 4.361939e-02 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.993908e-01 0.000000e+00 3.489950e-02 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 9.996573e-01 0.000000e+00 2.617695e-02 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.993908e-01 0.000000e+00 3.489950e-02 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.999619e-01 0.000000e+00 8.726540e-03 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
1 9.998477e-01 0.000000e+00 1.745241e-02 0.000000e+00 
