x,y,z,time
-5.62737616708169e-05,0.275966334865949,-0.0198218770594866,0
-5.62737616769334e-05,0.27596633486608,-0.0198218770622858,0.000625
-5.62737531315016e-05,0.275966334867178,-0.0198218770905673,0.00125
-5.62737070946918e-05,0.275966334871964,-0.0198218772177789,0.001875
-5.62735823105442e-05,0.275966334889435,-0.0198218776731286,0.0025
-5.62733511739642e-05,0.275966334944015,-0.0198218790642532,0.003125
-5.62730198240327e-05,0.275966335080161,-0.0198218825152121,0.00375
-5.62726262040194e-05,0.275966335362914,-0.0198218896952705,0.004375
-5.62722201417718e-05,0.275966335878932,-0.0198219028342736,0.005
-5.62718401574612e-05,0.27596633673765,-0.0198219247338757,0.005625
-5.62714986931729e-05,0.275966338071692,-0.0198219587621889,0.00625
-5.62711803630863e-05,0.275966340036441,-0.0198220088300296,0.006875
-5.62708520227196e-05,0.275966342809068,-0.0198220793532643,0.0075
-5.62704802918881e-05,0.275966346587397,-0.0198221752084383,0.008125
-5.6270051062768e-05,0.275966351589007,-0.0198223016894653,0.00875
-5.62695858485236e-05,0.275966358050744,-0.0198224644709258,0.009375
-5.62691511189061e-05,0.275966366228463,-0.0198226695786268,0.01
-5.62688585395788e-05,0.275966376396597,-0.0198229233631839,0.010625
-5.62688559594314e-05,0.275966388847133,-0.019823232470772,0.01125
-5.62693109630952e-05,0.275966403887876,-0.0198236038076474,0.011875
-5.62703905137028e-05,0.275966421840217,-0.019824044499394,0.0125
-5.62722410432267e-05,0.275966443036828,-0.0198245618490516,0.013125
-5.62749729490954e-05,0.275966467819664,-0.0198251632988423,0.01375
-5.62786520959862e-05,0.275966496538463,-0.0198258563985219,0.014375
-5.62832991427525e-05,0.275966529549732,-0.0198266487809989,0.015
-5.62888957260456e-05,0.275966567216096,-0.0198275481444507,0.015625
-5.6295395115293e-05,0.275966609905923,-0.0198285622404074,0.01625
-5.63027343611438e-05,0.275966657993216,-0.0198296988683306,0.016875
-5.63108453659368e-05,0.275966711857797,-0.0198309658775691,0.0175
-5.63196633468696e-05,0.275966771885723,-0.0198323711765953,0.018125
-5.63291322693503e-05,0.275966838469852,-0.0198339227478784,0.01875
-5.63392076568703e-05,0.275966912010368,-0.0198356286657798,0.019375
-5.6349857599483e-05,0.275966992915206,-0.019837497114905,0.02
-5.6361062693846e-05,0.275967081600291,-0.0198395364071469,0.020625
-5.63728151430951e-05,0.275967178489677,-0.0198417549966811,0.02125
-5.63851167207099e-05,0.275967284015607,-0.0198441614928773,0.021875
-5.63979751705663e-05,0.275967398618558,-0.0198467646711567,0.0225
-5.64113989450823e-05,0.275967522747237,-0.0198495734814374,0.023125
-5.64253907727399e-05,0.275967656858528,-0.0198525970535858,0.02375
-5.64399411864265e-05,0.275967801417333,-0.0198558446995389,0.024375
-5.64550236252558e-05,0.275967956896349,-0.0198593259121934,0.025
-5.64705927478281e-05,0.275968123775771,-0.0198630503613559,0.025625
-5.64865869736699e-05,0.275968302542952,-0.0198670278869782,0.02625
-5.65029351765776e-05,0.275968493691998,-0.0198712684897784,0.026875
-5.65195663228046e-05,0.275968697723299,-0.0198757823193093,0.0275
-5.65364200455777e-05,0.275968915142973,-0.0198805796596129,0.028125
-5.65534558679979e-05,0.275969146462243,-0.019885670912847,0.02875
-5.65706591267915e-05,0.27596939219677,-0.0198910665816173,0.029375
-5.65880425589326e-05,0.275969652865984,-0.0198967772509016,0.03
-5.66056436790375e-05,0.275969928992418,-0.0199028135702505,0.030625
-5.6623519057748e-05,0.275970221101065,-0.0199091862365396,0.03125
-5.66417371310641e-05,0.275970529718727,-0.0199159059772545,0.031875
-5.66603711869824e-05,0.275970855373348,-0.0199229835341885,0.0325
-5.66794937581092e-05,0.275971198593331,-0.0199304296474679,0.033125
-5.66991729413555e-05,0.275971559906839,-0.0199382550399284,0.03375
-5.67194704478439e-05,0.275971939841106,-0.019946470402046,0.034375
-5.67404407706256e-05,0.275972338921772,-0.0199550863777451,0.035
-5.67621308610735e-05,0.27597275767227,-0.0199641135513626,0.035625
-5.6784579996547e-05,0.275973196613258,-0.0199735624359124,0.03625
-5.68078198939715e-05,0.275973656262119,-0.0199834434627149,0.036875
-5.68318754091078e-05,0.275974137132516,-0.0199937669724275,0.0375
-5.68567662178822e-05,0.275974639734018,-0.0200045432074296,0.038125
-5.68825096228057e-05,0.27597516457178,-0.0200157823054013,0.03875
-5.6909124153441e-05,0.275975712146272,-0.0200274942938866,0.039375
-5.69366331771013e-05,0.275976282953044,-0.0200396890856813,0.04
-5.69650675221813e-05,0.275976877482528,-0.0200523764749607,0.040625
-5.69944662223364e-05,0.275977496219861,-0.0200655661341331,0.04125
-5.70248748985249e-05,0.275978139644747,-0.0200792676114748,0.041875
-5.70563419251278e-05,0.275978808231344,-0.020093490329614,0.0425
-5.70889131863594e-05,0.275979502448175,-0.0201082435848225,0.043125
-5.71226266607578e-05,0.275980222758051,-0.0201235365468874,0.04375
-5.71575081066581e-05,0.275980969617992,-0.0201393782592074,0.044375
-5.71935687823824e-05,0.275981743479119,-0.0201557776387601,0.045
-5.72308055677336e-05,0.275982544786533,-0.0201727434756431,0.045625
-5.72692032321369e-05,0.275983373979141,-0.0201902844319765,0.04625
-5.73087381005655e-05,0.275984231489474,-0.0202084090400703,0.046875
-5.73493821610004e-05,0.275985117743471,-0.0202271256998897,0.0475
-5.73911067823735e-05,0.275986033160252,-0.0202464426759314,0.048125
-5.7433885560879e-05,0.275986978151892,-0.0202663680936141,0.04875
-5.74776962090844e-05,0.275987953123186,-0.0202869099352512,0.049375
-5.75225217067925e-05,0.275988958471421,-0.0203080760356397,0.05
-5.75683510596099e-05,0.275989994586128,-0.0203298740772523,0.050625
-5.7615179925201e-05,0.275991061848843,-0.020352311584979,0.05125
-5.76630111229181e-05,0.275992160632837,-0.0203753959203703,0.051875
-5.77118547911721e-05,0.275993291302831,-0.0203991342754125,0.0525
-5.77617278527361e-05,0.275994454214703,-0.0204235336659331,0.053125
-5.78126525471284e-05,0.275995649715166,-0.0204486009247673,0.05375
-5.78646540474611e-05,0.27599687814145,-0.0204743426948001,0.054375
-5.79177575058763e-05,0.275998139820969,-0.0205007654219846,0.055
-5.79719851507218e-05,0.275999435070976,-0.0205278753483796,0.055625
-5.8027354164264e-05,0.276000764198225,-0.0205556785051679,0.05625
-5.80838759303482e-05,0.276002127498609,-0.0205841807055558,0.056875
-5.81415568956859e-05,0.276003525256794,-0.0206133875374518,0.0575
-5.82004008584747e-05,0.276004957745839,-0.0206433043558754,0.058125
-5.82604121173573e-05,0.276006425226821,-0.0206739362751172,0.05875
-5.83215986910437e-05,0.276007927948452,-0.0207052881607445,0.059375
-5.83839748267673e-05,0.276009466146718,-0.0207373646216192,0.06
-5.84475622553157e-05,0.276011040044537,-0.0207701700021192,0.060625
-5.85123900263043e-05,0.276012649851441,-0.0208037083747127,0.06125
-5.85784931234023e-05,0.276014295763289,-0.0208379835329655,0.061875
-5.86459103010799e-05,0.276015977961997,-0.0208729989849976,0.0625
-5.87146816565201e-05,0.27601769661529,-0.0209087579473692,0.063125
-5.8784846362056e-05,0.276019451876461,-0.0209452633393399,0.06375
-5.88564407893584e-05,0.276021243884144,-0.0209825177774454,0.064375
-5.89294970508779e-05,0.27602307276208,-0.021020523570366,0.065
-5.9004041861413e-05,0.276024938618906,-0.0210592827141136,0.065625
-5.90800956226039e-05,0.276026841547931,-0.0210987968875982,0.06625
-5.91576717274945e-05,0.27602878162695,-0.0211390674486334,0.066875
-5.92367762082383e-05,0.276030758918055,-0.021180095430426,0.0675
-5.93174079384495e-05,0.27603277346748,-0.0212218815385623,0.068125
-5.9399559590582e-05,0.276034825305463,-0.0212644261484613,0.06875
-5.9483219410123e-05,0.276036914446126,-0.0213077293032387,0.069375
-5.95683736394822e-05,0.276039040887377,-0.0213517907119346,0.07
-5.96550091960751e-05,0.276041204610834,-0.0213966097480973,0.070625
-5.97431160730065e-05,0.276043405581774,-0.0214421854487527,0.07125
-5.98326889390092e-05,0.2760456437491,-0.0214885165138121,0.071875
-5.99237275734972e-05,0.276047919045336,-0.0215356013059843,0.0725
-6.00162360464173e-05,0.276050231386651,-0.0215834378512511,0.073125
-6.01102208620658e-05,0.276052580672901,-0.0216320238399268,0.07375
-6.02056885320876e-05,0.276054966787689,-0.0216813566282639,0.074375
-6.03026431516575e-05,0.276057389598442,-0.0217314332405105,0.075
-6.04010845048064e-05,0.276059848956489,-0.0217822503712984,0.075625
-6.05010070489916e-05,0.27606234469714,-0.0218338043882346,0.07625
-6.0602399885496e-05,0.276064876639768,-0.0218860913345925,0.076875
-6.07052475890009e-05,0.276067444587881,-0.0219391069320359,0.0775
-6.08095316185122e-05,0.276070048329203,-0.0219928465833594,0.078125
-6.09152319944349e-05,0.276072687635754,-0.0220473053752509,0.07875
-6.10223289820151e-05,0.276075362263938,-0.0221024780810869,0.079375
-6.11308046187457e-05,0.276078071954646,-0.0221583591637546,0.08
-6.12406440127433e-05,0.276080816433357,-0.022214942778481,0.080625
-6.13518363858277e-05,0.276083595410255,-0.0222722227756248,0.08125
-6.14643758260378e-05,0.276086408580348,-0.0223301927033713,0.081875
-6.15782616667539e-05,0.27608925562358,-0.0223888458102683,0.0825
-6.16934983669745e-05,0.276092136204949,-0.0224481750475638,0.083125
-6.18100947742812e-05,0.276095049974608,-0.0225081730713322,0.08375
-6.19280627284035e-05,0.276097996567964,-0.0225688322444015,0.084375
-6.20474150976625e-05,0.276100975605769,-0.0226301446380999,0.085
-6.21681634971442e-05,0.276103986694201,-0.0226921020338387,0.085625
-6.22903160641085e-05,0.276107029424932,-0.0227546959245295,0.08625
-6.24138757095178e-05,0.276110103375188,-0.0228179175158146,0.086875
-6.25388391956784e-05,0.276113208107798,-0.0228817577270706,0.0875
-6.266519722195e-05,0.276116343171233,-0.0229462071921598,0.088125
-6.2792935481057e-05,0.27611950809963,-0.0230112562599171,0.08875
-6.2922036437933e-05,0.276122702412818,-0.0230768949943961,0.089375
-6.30524814362201e-05,0.276125925616334,-0.0231431131749256,0.09
-6.31842526921469e-05,0.276129177201451,-0.0232099002960614,0.090625
-6.33173347991367e-05,0.276132456645203,-0.0232772455675364,0.09125
-6.34517155113536e-05,0.276135763410431,-0.0233451379143031,0.091875
-6.35873857498814e-05,0.27613909694583,-0.0234135659767443,0.0925
-6.37243389306411e-05,0.276142456686021,-0.0234825181110939,0.093125
-6.38625698134945e-05,0.276145842051619,-0.0235519823900906,0.09375
-6.4002073104085e-05,0.276149252449315,-0.0236219466038661,0.094375
-6.41428420145072e-05,0.276152687271961,-0.0236923982610712,0.095
-6.42848669358424e-05,0.276156145898664,-0.0237633245902507,0.095625
-6.44281343279842e-05,0.27615962769488,-0.0238347125414941,0.09625
-6.45726259078729e-05,0.276163132012518,-0.0239065487883973,0.096875
-6.47183182134179e-05,0.276166658190055,-0.0239788197303702,0.0975
-6.48651826210308e-05,0.276170205552665,-0.0240515114953228,0.098125
-6.50131858799407e-05,0.276173773412358,-0.0241246099427467,0.09875
-6.51622911797507e-05,0.276177361068144,-0.0241981006671953,0.099375
-6.53124596847794e-05,0.276180967806211,-0.0242719690021468,0.1
-6.54636523650668e-05,0.276184592900122,-0.0243462000242331,0.100625
-6.5615831861176e-05,0.276188235611032,-0.0244207785578212,0.10125
-6.57689640721853e-05,0.276191895187922,-0.0244956891799465,0.101875
-6.59230191765065e-05,0.276195570867859,-0.0245709162256056,0.1025
-6.60779718878064e-05,0.276199261876263,-0.02464644379342,0.103125
-6.62338008960204e-05,0.276202967427201,-0.0247222557516731,0.10375
-6.63904876093787e-05,0.276206686723692,-0.0247983357447082,0.104375
-6.65480144527233e-05,0.276210418958022,-0.024874667199649,0.105
-6.6706363054579e-05,0.276214163312068,-0.024951233333385,0.105625
-6.68655126554846e-05,0.276217918957628,-0.0250280171597517,0.10625
-6.70254389995304e-05,0.276221685056746,-0.0251050014968314,0.106875
-6.71861138532014e-05,0.276225460762045,-0.0251821689743056,0.1075
-6.73475051640326e-05,0.27622924521705,-0.0252595020408094,0.108125
-6.75095777600064e-05,0.276233037556518,-0.0253369829712568,0.10875
-6.76722944212203e-05,0.276236836906765,-0.0254145938741254,0.109375
-6.78356171324642e-05,0.276240642385995,-0.025492316698696,0.11
-6.79995083386264e-05,0.276244453104636,-0.025570133242241,0.110625
-6.81639320571146e-05,0.276248268165675,-0.0256480251571529,0.11125
-6.83288547360913e-05,0.276252086665003,-0.0257259739579934,0.111875
-6.84942457744903e-05,0.27625590769175,-0.0258039610284411,0.1125
-6.86600776405725e-05,0.276259730328632,-0.0258819676281182,0.113125
-6.88263255501409e-05,0.27626355365228,-0.0259599748992785,0.11375
-6.89929667040978e-05,0.276267376733575,-0.0260379638733537,0.114375
-6.91599791411264e-05,0.276271198637975,-0.0261159154773582,0.115
-6.93273403284818e-05,0.276275018425827,-0.0261938105401611,0.115625
-6.94950256776128e-05,0.276278835152678,-0.026271629798633,0.11625
-6.96630072123073e-05,0.276282647869577,-0.0263493539036739,0.116875
-6.98312526169902e-05,0.276286455623364,-0.0264269634261182,0.1175
-6.99997248425844e-05,0.276290257456962,-0.0265044388625085,0.118125
-7.01683823528534e-05,0.276294052409645,-0.0265817606407321,0.11875
-7.03371799754149e-05,0.27629783951732,-0.0266589091255196,0.119375
-7.05060702065316e-05,0.27630161781279,-0.026735864623821,0.12
-7.06750047351324e-05,0.276305386326024,-0.0268126073900867,0.120625
-7.08439359191268e-05,0.276309144084428,-0.0268891176314934,0.12125
-7.1012817971569e-05,0.276312890113116,-0.0269653755131617,0.121875
-7.11816076854131e-05,0.276316623435187,-0.0270413611634087,0.1225
-7.13502646222612e-05,0.276320343072013,-0.0271170546790705,0.123125
-7.1518750788561e-05,0.276324048043522,-0.0271924361309197,0.12375
-7.16870299018672e-05,0.276327737368493,-0.0272674855691852,0.124375
-7.18550663977013e-05,0.276331410064847,-0.0273421830291776,0.125
-7.20228243419848e-05,0.276335065149945,-0.0274165085370099,0.125625
-7.21902664020122e-05,0.276338701640877,-0.0274904421154123,0.12625
-7.23573530021697e-05,0.276342318554763,-0.0275639637896391,0.126875
-7.25240417591865e-05,0.27634591490904,-0.0276370535934716,0.1275
-7.26902872604775e-05,0.276349489721762,-0.0277096915753242,0.128125
-7.28560412176767e-05,0.276353042011897,-0.0277818578044569,0.12875
-7.30212529923879e-05,0.276356570799629,-0.0278535323772971,0.129375
-7.31858704495088e-05,0.276360075106668,-0.0279246954238655,0.13
-7.33498410463715e-05,0.276363553956562,-0.0279953271143,0.130625
-7.35131130206975e-05,0.276367006375019,-0.0280654076654695,0.13125
-7.36756365087924e-05,0.27637043139023,-0.0281349173476728,0.131875
-7.38373644191921e-05,0.276373828033211,-0.0282038364914172,0.1325
