x,y,z,time
-0.000129833539521595,0.414657100588737,-0.0371546385269883,0
-0.000129833539533039,0.414657100588998,-0.0371546385316858,0.000625
-0.000129833522731657,0.414657100588904,-0.0371546385427303,0.00125
-0.00012983343320628,0.414657100587349,-0.0371546385782623,0.001875
-0.00012983319130145,0.414657100584,-0.0371546387320871,0.0025
-0.000129832740562232,0.414657100584738,-0.0371546393429311,0.003125
-0.000129832082629725,0.414657100607089,-0.0371546411452342,0.00375
-0.000129831272135076,0.414657100682924,-0.0371546453298324,0.004375
-0.000129830380792126,0.414657100859975,-0.0371546535665834,0.005
-0.000129829457590873,0.414657101203604,-0.0371546680244658,0.005625
-0.000129828505084266,0.414657101799143,-0.0371546913940878,0.00625
-0.00012982747894046,0.41465710275492,-0.0371547269138275,0.006875
-0.000129826308133603,0.414657104206232,-0.0371547784036664,0.0075
-0.000129824927886113,0.414657106320278,-0.0371548503086178,0.008125
-0.000129823315552489,0.414657109301497,-0.0371549477459314,0.00875
-0.000129821520130994,0.41465711339621,-0.0371550765433213,0.009375
-0.000129819678402101,0.414657118895522,-0.0371552432557627,0.01
-0.000129818014004665,0.414657126136069,-0.0371554551565656,0.010625
-0.000129816819393859,0.414657135499053,-0.0371557202089624,0.01125
-0.000129816424248086,0.414657147408538,-0.0371560470306502,0.011875
-0.000129817156913385,0.414657162329935,-0.0371564448627904,0.0125
-0.000129819306862982,0.41465718076918,-0.037156923548994,0.013125
-0.00012982309534657,0.414657203272595,-0.0371574935234355,0.01375
-0.000129828658925511,0.414657230427121,-0.0371581658041434,0.014375
-0.000129836047405492,0.414657262860682,-0.0371589519883436,0.015
-0.000129845234499274,0.414657301242537,-0.037159864249192,0.015625
-0.000129856137021922,0.414657346283635,-0.0371609153343675,0.01625
-0.000129868637317555,0.414657398736862,-0.0371621185658387,0.016875
-0.000129882604259598,0.414657459396946,-0.0371634878381175,0.0175
-0.000129897909943257,0.414657529099776,-0.0371650376115676,0.018125
-0.000129914441103304,0.414657608720954,-0.0371667828985886,0.01875
-0.000129932105732165,0.414657699173662,-0.0371687392428498,0.019375
-0.000129950836107991,0.41465780140604,-0.0371709226937206,0.02
-0.000129970589327224,0.414657916398358,-0.0371733497785781,0.020625
-0.000129991345640424,0.414658045160181,-0.037176037474739,0.02125
-0.000130013104101503,0.414658188727614,-0.0371790031813148,0.021875
-0.000130035874957134,0.414658348160615,-0.0371822646905275,0.0225
-0.000130059668908493,0.414658524540407,-0.0371858401583915,0.023125
-0.000130084484470876,0.414658718967021,-0.0371897480755232,0.02375
-0.000130110295741594,0.414658932557088,-0.0371940072392422,0.024375
-0.000130137043607638,0.414659166441908,-0.0371986367277729,0.025
-0.000130164633309135,0.414659421765808,-0.0372036558766104,0.025625
-0.000130192940038591,0.414659699684755,-0.0372090842565032,0.02625
-0.000130221822236015,0.414660001365143,-0.0372149416523636,0.026875
-0.0001302511402104,0.414660327982739,-0.0372212480427716,0.0275
-0.000130280776323333,0.414660680721756,-0.0372280235802779,0.028125
-0.000130310652534421,0.414661060774098,-0.0372352885729654,0.02875
-0.000130340741776893,0.414661469338735,-0.0372430634674646,0.029375
-0.000130371071294398,0.414661907621194,-0.0372513688331086,0.03
-0.000130401718166735,0.41466237683306,-0.0372602253466053,0.030625
-0.000130432799006849,0.414662878191462,-0.0372696537766701,0.03125
-0.000130464456735218,0.414663412918492,-0.0372796749683257,0.031875
-0.000130496847370815,0.414663982240555,-0.0372903098268476,0.0325
-0.000130530129058201,0.414664587387665,-0.0373015793015086,0.033125
-0.000130564454337898,0.414665229592713,-0.0373135043693144,0.03375
-0.000130599965441175,0.414665910090703,-0.0373261060188486,0.034375
-0.000130636791682373,0.414666630117972,-0.0373394052342999,0.035
-0.000130675048023814,0.414667390911398,-0.0373534229798352,0.035625
-0.000130714834365576,0.414668193707618,-0.0373681801846117,0.03625
-0.000130756235699594,0.414669039742274,-0.0373836977287166,0.036875
-0.0001307993236822,0.414669930249294,-0.0373999964301414,0.0375
-0.00013084416019608,0.414670866460207,-0.0374170970327014,0.038125
-0.000130890802973707,0.414671849603493,-0.0374350201946901,0.03875
-0.000130939312511033,0.414672880903931,-0.0374537864780293,0.039375
-0.000130989758739154,0.414673961581962,-0.0374734163377,0.04
-0.000131042225615963,0.41467509285303,-0.0374939301113143,0.040625
-0.000131096812070861,0.414676275926915,-0.0375153480087434,0.04125
-0.000131153628528344,0.414677512007027,-0.0375376901016832,0.041875
-0.000131212789386007,0.414678802289662,-0.0375609763129389,0.0425
-0.000131274402992004,0.414680147963179,-0.037585226405163,0.043125
-0.000131338561408567,0.4146815502071,-0.0376104599688322,0.04375
-0.000131405332277085,0.414683010191132,-0.0376366964093521,0.044375
-0.000131474754466555,0.414684529074115,-0.0376639549332766,0.045
-0.000131546838159682,0.414686108002916,-0.0376922545337412,0.045625
-0.000131621568922671,0.414687748111304,-0.0377216139753229,0.04625
-0.000131698914432579,0.41468945051882,-0.0377520517786035,0.046875
-0.000131778832171469,0.414691216329673,-0.0377835862047187,0.0475
-0.0001318612766108,0.414693046631691,-0.0378162352401362,0.048125
-0.000131946205006198,0.414694942495315,-0.0378500165818717,0.04875
-0.000132033581593012,0.414696904972668,-0.0378849476232688,0.049375
-0.000132123380478998,0.414698935096687,-0.0379210454403456,0.05
-0.000132215587735375,0.414701033880303,-0.0379583267786073,0.050625
-0.000132310203041217,0.414703202315669,-0.037996808040175,0.05125
-0.000132407240837594,0.414705441373415,-0.0380365052710823,0.051875
-0.000132506730555625,0.414707752001925,-0.0380774341486047,0.0525
-0.000132608715355793,0.414710135126607,-0.0381196099685309,0.053125
-0.000132713249040365,0.414712591649172,-0.0381630476323373,0.05375
-0.000132820391286752,0.414715122446898,-0.038207761634276,0.054375
-0.000132930201928444,0.414717728371882,-0.0382537660483902,0.055
-0.0001330427354767,0.41472041025029,-0.0383010745154858,0.055625
-0.000133158037218287,0.414723168881589,-0.0383497002301187,0.05625
-0.000133276141929824,0.414726005037799,-0.0383996559277197,0.056875
-0.000133397075598833,0.414728919462768,-0.0384509538720103,0.0575
-0.000133520859759798,0.414731912871481,-0.0385036058428858,0.058125
-0.000133647517378413,0.414734985949437,-0.038557623124953,0.05875
-0.000133777078835349,0.414738139352095,-0.0386130164968944,0.059375
-0.000133909586590794,0.414741373704394,-0.0386697962217697,0.06
-0.000134045097546929,0.414744689600347,-0.0387279720382801,0.060625
-0.000134183682796893,0.414748087602702,-0.0387875531529366,0.06125
-0.000134325425098665,0.414751568242642,-0.0388485482330007,0.061875
-0.000134470414841771,0.414755132019531,-0.0389109654000033,0.0625
-0.000134618745407573,0.414758779400656,-0.0389748122236159,0.063125
-0.000134770508681285,0.414762510820978,-0.0390400957156755,0.06375
-0.000134925791153195,0.414766326682861,-0.0391068223242291,0.064375
-0.0001350846707094,0.414770227355786,-0.0391749979275373,0.065
-0.000135247214017435,0.41477421317605,-0.0392446278280442,0.065625
-0.000135413474420317,0.414778284446443,-0.0393157167463783,0.06625
-0.000135583490408995,0.41478244143593,-0.0393882688154926,0.066875
-0.000135757284936408,0.41478668437932,-0.039462287575061,0.0675
-0.000135934865950703,0.414791013476958,-0.0395377759662354,0.068125
-0.000136116228462065,0.414795428894434,-0.0396147363268466,0.06875
-0.000136301358178873,0.414799930762317,-0.0396931703871162,0.069375
-0.000136490236327462,0.414804519175919,-0.0397730792659182,0.07
-0.000136682844868335,0.414809194195104,-0.0398544634675991,0.070625
-0.00013687917110078,0.414813955844119,-0.0399373228793332,0.07125
-0.000137079210693583,0.414818804111458,-0.040021656768969,0.071875
-0.000137282968494734,0.41482373894974,-0.0401074637832845,0.0725
-0.000137490456984536,0.414828760275598,-0.0401947419465363,0.073125
-0.000137701692799828,0.414833867969558,-0.0402834886591652,0.07375
-0.00013791669219701,0.414839061875897,-0.0403737006965313,0.074375
-0.000138135466510898,0.414844341802485,-0.0404653742075756,0.075
-0.000138358018575271,0.414849707520593,-0.040558504713349,0.075625
-0.000138584340754218,0.414855158764683,-0.0406530871054111,0.07625
-0.000138814414798793,0.414860695232189,-0.0407491156441659,0.076875
-0.000139048213326828,0.414866316583291,-0.0408465839572566,0.0775
-0.000139285702448835,0.414872022440706,-0.0409454850381724,0.078125
-0.000139526844984072,0.414877812389515,-0.0410458112452133,0.07875
-0.000139771603791217,0.414883685977012,-0.0411475543009432,0.079375
-0.000140019944890118,0.414889642712617,-0.0412507052922093,0.08
-0.000140271840190452,0.414895682067825,-0.0413552546707458,0.080625
-0.000140527269714089,0.414901803476206,-0.0414611922543265,0.08125
-0.000140786223182914,0.414908006333451,-0.0415685072283887,0.081875
-0.000141048700775349,0.414914289997446,-0.041677188148034,0.0825
-0.000141314712807367,0.41492065378838,-0.0417872229402982,0.083125
-0.000141584278140172,0.414927096988872,-0.0418985989065899,0.08375
-0.000141857421283902,0.414933618844109,-0.042011302725214,0.084375
-0.000142134168427043,0.414940218561987,-0.0421253204539254,0.085
-0.000142414542906497,0.414946895313262,-0.0422406375324771,0.085625
-0.000142698560850803,0.414953648231692,-0.0423572387851587,0.08625
-0.000142986227787517,0.414960476414189,-0.0424751084233477,0.086875
-0.000143277536859269,0.41496737892098,-0.0425942300481273,0.0875
-0.000143572468970229,0.414974354775783,-0.0427145866530475,0.088125
-0.000143870994775288,0.414981402966008,-0.0428361606271235,0.08875
-0.000144173078037954,0.414988522442997,-0.042958933758171,0.089375
-0.000144478679617598,0.414995712122296,-0.0430828872365696,0.09
-0.000144787761266744,0.415002970883979,-0.0432080016595152,0.090625
-0.000145100288535279,0.415010297573012,-0.0433342570357791,0.09125
-0.0001454162323397,0.415017690999649,-0.0434616327909422,0.091875
-0.000145735569072193,0.41502514993986,-0.0435901077730348,0.0925
-0.000146058279407563,0.415032673135779,-0.0437196602584759,0.093125
-0.000146384346154915,0.415040259296148,-0.0438502679581977,0.09375
-0.000146713751572594,0.415047907096769,-0.043981908023844,0.094375
-0.00014704647453654,0.415055615180936,-0.0441145570539688,0.095
-0.000147382487873816,0.415063382159854,-0.0442481911001947,0.095625
-0.000147721756099394,0.415071206613047,-0.0443827856733393,0.09625
-0.000148064233753598,0.415079087088749,-0.0445183157495573,0.096875
-0.000148409864523146,0.415087022104286,-0.0446547557765738,0.0975
-0.000148758581312232,0.415095010146465,-0.0447920796801022,0.098125
-0.000149110307379198,0.415103049671966,-0.0449302608705358,0.09875
-0.00014946495854509,0.415111139107743,-0.0450692722499945,0.099375
-0.000149822446311303,0.41511927685146,-0.0452090862197909,0.1
-0.000150182681526895,0.415127461271935,-0.0453496746883546,0.100625
-0.000150545578080346,0.415135690709624,-0.0454910090796283,0.10125
-0.000150911056015208,0.415143963477124,-0.0456330603419182,0.101875
-0.000151279043522128,0.415152277859702,-0.0457757989571616,0.1025
-0.000151649477444472,0.415160632115839,-0.0459191949505448,0.103125
-0.000152022302216338,0.415169024477783,-0.0460632179003954,0.10375
-0.000152397467461708,0.415177453152107,-0.0462078369482572,0.104375
-0.000152774924740687,0.415185916320257,-0.0463530208090684,0.105
-0.000153154624069914,0.415194412139103,-0.0464987377813743,0.105625
-0.000153536510843668,0.415202938741467,-0.046644955757538,0.10625
-0.00015392052365295,0.415211494236654,-0.0467916422339456,0.106875
-0.000154306593284699,0.415220076710974,-0.046938764321238,0.1075
-0.000154694642941922,0.415228684228277,-0.0470862887546353,0.108125
-0.000155084589517656,0.415237314830493,-0.0472341819044277,0.10875
-0.000155476345620428,0.4152459665382,-0.0473824097867147,0.109375
